similarity,prob_exact_p0,prob_exact_p1,prob_partial_p0,prob_partial_p1
0.9997710353500014,4.233102688462844e-05,4.226868369334034e-05,7.277444667689727e-05,7.198342008258317e-05
0.9997713519288255,4.233102688462844e-05,4.226868369334034e-05,7.277444667689727e-05,7.198342008258317e-05
0.9997716685076495,4.233102688462844e-05,4.226868369334034e-05,7.277444667689727e-05,7.198342008258317e-05
0.9997719850864735,4.233102688462844e-05,4.226868369334034e-05,0.00010775107347006944,0.00010116883730027586
0.9997723016652975,4.233102688462844e-05,4.226868369334034e-05,0.00010775107347006944,0.00010116883730027586
0.9997726182441214,4.233102688462844e-05,4.226868369334034e-05,0.00010775107347006944,0.00010116883730027586
0.9997729348229455,4.233102688462844e-05,4.226868369334034e-05,0.0001110494169905608,0.00010116883730027586
0.9997732514017695,4.233102688462844e-05,4.226868369334034e-05,0.0001233973765717741,0.00010116883730027586
0.9997735679805935,4.233102688462844e-05,4.226868369334032e-05,0.00013732176778889066,0.00011230487028787482
0.9997738845594175,4.233102688462844e-05,4.226868369334032e-05,0.0001453826471272389,0.00011777869383428538
0.9997742011382416,4.233102688462844e-05,4.226868369334034e-05,0.00014926858393870038,0.0001409758848309948
0.9997745177170655,4.233102688462844e-05,4.226868369334034e-05,0.00014926858393870038,0.0001409758848309948
0.9997748342958895,4.233102688462844e-05,4.226868369334034e-05,0.00014926858393870038,0.0001409758848309948
0.9997751508747135,4.233102688462844e-05,4.226868369334034e-05,0.00016273080484028124,0.0001622254296699698
0.9997754674535375,4.233102688462844e-05,4.226868369334034e-05,0.00016273080484028124,0.0001622254296699698
0.9997757840323616,4.233102688462844e-05,4.226868369334034e-05,0.00016273080484028124,0.0001622254296699698
0.9997761006111855,4.233102688462844e-05,4.226868369334034e-05,0.00016273080484028124,0.0001622254296699698
0.9997764171900095,4.233102688462844e-05,4.226868369334034e-05,0.00016273080484028124,0.0001622254296699698
0.9997767337688336,4.233102688462844e-05,4.226868369334034e-05,0.00016273080484028124,0.0001622254296699698
0.9997770503476575,4.233102688462844e-05,4.226868369334034e-05,0.00016273080484028124,0.0001622254296699698
0.9997773669264816,4.233102688462844e-05,4.226868369334034e-05,0.00016273080484028124,0.0001622254296699698
0.9997776835053055,4.233102688462844e-05,4.226868369334034e-05,0.00016273080484028124,0.0001622254296699698
0.9997780000841295,4.233102688462844e-05,4.226868369334034e-05,0.00016273080484028124,0.0001622254296699698
0.9997783166629536,4.233102688462844e-05,4.226868369334034e-05,0.00016273080484028124,0.0001622254296699698
0.9997786332417775,4.233102688462844e-05,4.226868369334034e-05,0.00016273080484028124,0.0001622254296699698
0.9997789498206016,4.233102688462844e-05,4.226868369334034e-05,0.00016273080484028124,0.0001622254296699698
0.9997792663994256,4.233102688462844e-05,4.226868369334034e-05,0.00016273080484028124,0.0001622254296699698
0.9997795829782495,4.233102688462844e-05,4.226868369334034e-05,0.00016273080484028124,0.0001622254296699698
0.9997798995570736,4.233102688462844e-05,4.226868369334034e-05,0.00016273080484028124,0.0001622254296699698
0.9997802161358975,4.233102688462844e-05,4.226868369334034e-05,0.00016273080484028124,0.0001622254296699698
0.9997805327147216,4.233102688462844e-05,4.226868369334034e-05,0.00016273080484028124,0.0001622254296699698
0.9997808492935456,4.233102688462844e-05,4.226868369334034e-05,0.00016273080484028124,0.0001622254296699698
0.9997811658723695,4.233102688462844e-05,4.226868369334034e-05,0.00016273080484028124,0.0001622254296699698
0.9997814824511936,4.233102688462844e-05,4.226868369334034e-05,0.00016273080484028124,0.0001622254296699698
0.9997817990300175,4.233102688462844e-05,4.226868369334034e-05,0.00016273080484028124,0.0001622254296699698
0.9997821156088416,4.233102688462844e-05,4.226868369334034e-05,0.00016273080484028124,0.0001622254296699698
0.9997824321876656,4.233102688462844e-05,4.226868369334032e-05,0.00016273080484028124,0.0001622254296699698
0.9997827487664895,4.233102688462844e-05,4.226868369334032e-05,0.00016273080484028124,0.0001622254296699698
0.9997830653453136,4.233102688462844e-05,4.226868369334032e-05,0.00016273080484028124,0.0001622254296699698
0.9997833819241376,4.233102688462844e-05,4.2268683693340334e-05,0.00016273080484028124,0.0001622254296699698
0.9997836985029616,4.233102688462844e-05,4.2268683693340334e-05,0.00016273080484028124,0.0001622254296699698
0.9997840150817856,4.233102688462844e-05,4.2268683693340334e-05,0.00016273080484028124,0.0001622254296699698
0.9997843316606095,4.233102688462844e-05,4.2268683693340334e-05,0.00016273080484028124,0.0001622254296699698
0.9997846482394336,4.233102688462844e-05,4.2268683693340334e-05,0.00016273080484028124,0.0001622254296699698
0.9997849648182576,4.233102688462844e-05,4.2268683693340334e-05,0.00016273080484028124,0.0001622254296699698
0.9997852813970816,4.233102688462844e-05,4.2268683693340334e-05,0.00016273080484028124,0.0001622254296699698
0.9997855979759056,4.233102688462844e-05,4.2268683693340334e-05,0.00016273080484028124,0.0001622254296699698
0.9997859145547296,4.233102688462844e-05,4.2268683693340334e-05,0.00016273080484028124,0.0001622254296699698
0.9997862311335536,4.233102688462844e-05,4.2268683693340334e-05,0.00016273080484028124,0.0001622254296699698
0.9997865477123776,4.233102688462844e-05,4.2268683693340334e-05,0.00016273080484028124,0.0001622254296699698
0.9997868642912016,4.233102688462844e-05,4.2268683693340334e-05,0.00016273080484028124,0.0001622254296699698
0.9997871808700256,4.233102688462844e-05,4.2268683693340334e-05,0.00016273080484028124,0.0001622254296699698
0.9997874974488496,4.233102688462844e-05,4.2268683693340334e-05,0.00016273080484028124,0.0001622254296699698
0.9997878140276736,4.233102688462844e-05,4.2268683693340334e-05,0.00016273080484028124,0.0001622254296699698
0.9997881306064976,4.233102688462844e-05,4.2268683693340334e-05,0.00016273080484028124,0.0001622254296699698
0.9997884471853216,4.233102688462844e-05,4.2268683693340334e-05,0.00016273080484028124,0.0001622254296699698
0.9997887637641456,4.233102688462844e-05,4.2268683693340334e-05,0.00016273080484028124,0.0001622254296699698
0.9997890803429696,4.233102688462844e-05,4.2268683693340334e-05,0.0002036904457845111,0.0001622254296699698
0.9997893969217936,4.233102688462844e-05,4.2268683693340334e-05,0.00020382185612818432,0.0002034649001629861
0.9997897135006176,4.233102688462844e-05,4.2268683693340334e-05,0.00020382185612818432,0.0002034649001629861
0.9997900300794417,4.233102688462844e-05,4.2268683693340334e-05,0.00020382185612818432,0.0002034649001629861
0.9997903466582656,4.233102688462844e-05,4.2268683693340334e-05,0.00020382185612818432,0.0002034649001629861
0.9997906632370896,4.233102688462844e-05,4.2268683693340334e-05,0.00020382185612818432,0.0002034649001629861
0.9997909798159136,4.233102688462844e-05,4.2268683693340334e-05,0.00020382185612818432,0.0002034649001629861
0.9997912963947376,4.233102688462844e-05,4.2268683693340334e-05,0.00020382185612818432,0.0002034649001629861
0.9997916129735617,4.233102688462844e-05,4.2268683693340334e-05,0.00020382185612818432,0.0002034649001629861
0.9997919295523856,4.233102688462844e-05,4.2268683693340334e-05,0.00020382185612818432,0.0002034649001629861
0.9997922461312096,4.233102688462844e-05,4.2268683693340334e-05,0.00020382185612818432,0.0002034649001629861
0.9997925627100337,4.233102688462844e-05,4.2268683693340334e-05,0.00020382185612818432,0.0002034649001629861
0.9997928792888576,4.233102688462844e-05,4.2268683693340334e-05,0.00020382185612818432,0.0002034649001629861
0.9997931958676817,4.233102688462844e-05,4.2268683693340334e-05,0.00020382185612818432,0.0002034649001629861
0.9997935124465056,4.233102688462844e-05,4.2268683693340334e-05,0.00020382185612818432,0.0002034649001629861
0.9997938290253297,4.233102688462844e-05,4.2268683693340334e-05,0.00020382185612818432,0.0002034649001629861
0.9997941456041537,4.233102688462844e-05,4.2268683693340334e-05,0.00020382185612818432,0.0002034649001629861
